jarm,count
1dd40d40d00040d00042d43d000000aa5feb68b57d31b6dc713b6917a988e3,4
29d3fd00000000000042d43d00041d560fac145ea88b3547665892e76f18a7,4
27d40d40d0000000000000000000000c0ee68e91bed77446542d250a72ee21,4
20d19d20d21d20d00000043d000000d8206844fe09d33ec8c476be33454858,4
2ad2ad15d2ad2ad0002ad2ad2ad2ad8238cf803ae01d59fb7b26d44b609e9e,4
29d29d16d29d29d21c42d42d000000a8d52b2e606af78e33e5cbcbcdeb78a6,4
27d27d27d29d27d1dc42d42d00000071bd7cc1d83d89450aff550e09886c57,4
40d1db40d0000001dc43d1db1db43d41226dd5dfc615dd4a96265559485910,4
28d28d28d2ad28d00042d42d000000c2e0293a1b1651a6ff2a5a0cba2b4d7f,4
40d40d40d00000000043d40d40d43d9d4f83ac87494648a3bed4ab670795cd,4
40d40d40d00040d00042d42d000000aa5feb68b57d31b6dc713b6917a988e3,4
2ad2ad16d2ad2ad00042d42d00042d56448173715a09f8b7a5a974b1470017,4
3fd3fd1ad3fd3fd00042d42d000000c33a20aec889d430cbd148294f584a77,4
2ad2ad0002ad2ad22c42d42d000000f7be33a964d0daa97a97a8068db17dd3,4
3fd3fd00000000000043d3fd3fd43dabbd511bda998fb779b8208e926c4a0b,4
0003fd20d00000000043d3fd3fd43dabbd511bda998fb779b8208e926c4a0b,4
21d14d00021d21d00042d43d0000007ee659769b367ed43174f0486d0ab737,4
29d29d15d29d29d21c29d29d29d29deaf729535cb68f8da99b0fd67f722dae,4
37d3fd16d29d29d00042d43d000000dbc8859ec5c93c3d80eba6c8e9820a03,4
28d28d28d00000000042d42d000000592e3a5efc1c92ee4819fe43787a9444,4
1cd28d28d00028d1cc1cd28d1cd28d6bb109f6a86ac53b95e602f9b6ac44ca,4
21d19d00021d21d21c42d43d000000c9290a01e203742e508e247965814482,4
29d29d15d29d29d00042d42d0000008829d962df49d3a8bfde9e71d906bc88,4
1dd40d40d0002ad00042d43d0000005a3e96c1dfa4bdb24b8b3c04cae18cc3,4
28d28d28d2ad28d00042d42d000000bd133fde671db50adc016473d0d15112,4
40d40d40d00040d00042d42d0000005631adf8cfd24423913fd470a749070f,4
2ad2ad00000000022c2ad2ad2ad2ad89cb1e4a786a3a377716a803180489d2,4
29d29d00029d29d00029d29d29d29dcb09dd549309271837f87ac5dad15fa7,4
21d19d00021d21d21c42d43d000000147f8ae9e5fd41313b2241dad684e7c0,4
29d29d15d29d29d21c29d29d29d29d11e619c54ac9b95fc74616e95c6978b6,4
2ad2ad16d00000022c000000000000a8c820d3c34e26add345de07974cf54b,4
27d28d28d00028d00027d28d27d28dce49238b62fc566f8bdb579566d23d07,3
27d28d28d00028d00027d28d27d28d5367dd7e1b5519f6c6bcd2f69e963253,3
3fd3fd20d3fd3fd21c41d41d000000d0255d76e2a23d86aaeea11a763e6393,3
28d28d28d2ad28d00042d42d00000026a95928fa9b620834c2feff40bccb8f,3
00040d40d00040d00042d0000000003be021229af57b87533002bdf917e443,3
2ad2ad16d2ad2ad00042d42d00042d0c9f94f4c1c89efeebfd55883882deea,3
27d27d27d00027d00041d41d0000005a3e96c1dfa4bdb24b8b3c04cae18cc3,3
27d40d00000040d00042d43d000000f14a75a42fab555c5959b5fee5333149,3
15d2ad16d29d29d00015d2ad15d29d759ec1306066cf124555d1af8ae5e222,3
2ad2ad16d2ad2ad00042d42d00042d4e643efad429bcffb0d86bd18f55ee04,3
28d28d28d00028d00028d28d28d28d751d75f918684fb8742bc069f41f3932,3
40d40d40d00040d00040d40d40d40de46e8d015e010ee3da3ace8dd0532693,3
3fd3fd16d3fd3fd00043d43d0000009435214b849738c4ebab4534b5d158dd,3
3fd3fd15d3fd3fd21c3fd3fd3fd3fd196218f8378b672bdd87235d4e419239,3
0002ad00000000022c00042d000000ccce0e5a9be4b83bd089a9c0ee6a799c,3
2ad2ad00000000000000042d000000ccce0e5a9be4b83bd089a9c0ee6a799c,3
0002ad00000000022c42d000000000ccce0e5a9be4b83bd089a9c0ee6a799c,3
29d29d15d29d29d00042d42d000000a5308aa908d3edc2392a602b7adac57a,3
0003fd16d29d29d00042d43d0000003f2dd82b4eab162c0757110145f114c5,3
29d29d16d29d29d21c42d42d000000c8d91ebe343105f660448e1a8c13d3fd,3
29d29d20d29d29d21c29d29d29d29df51c60823f963b0fe11deab8efc70b4b,3
3fd3fd0003fd3fd00043d43d0000000464fb8c6842ac133bede81390a48134,3
15d3fd16d29d29d00000043d000000043c22de216d086101b29b6e86950b2b,3
29d3fd00029d29d00042d43d00041d37543f433a69accaf45bfa578b38046d,3
29d29d00029d00000042d43d00041d7bc132b29a66130f219d7189ef2574c4,3
15d3fd16d21d21d00042d42d000000fbc10435df141b3459e26f69e76d5947,3
29d2ad00029d29d00042d43d000000301510f56407964db9434a9bb0d4ee4a,3
2ad2ad0002ad2ad00042d42d00000069d641f34fe76acdc05c40262f8815e5,3
00000000000000000042d43d00041de2a97eabb398317329f027c66e4c1b01,3
27d27d27d00027d00042d42d0000007d9a2df75fc17326c15d1e44e597e360,3
29d2ad00029d29d00042d43d0000002059a3b916699461c5923779b77cf06b,3
29d29d15d29d29d21c29d29d29d29d899afde0b325580bb24a4ce623200368,3
28d28d28d00028d00042d43d000000aa5feb68b57d31b6dc713b6917a988e3,3
21d14d00021d21d00042d43d000000a0d137fa32bc321b69871c2fcdd94375,3
21d19d00021d21d21c21d19d21d21d059809dd7be1e2c6159370363ef9c42b,3
29d29d20d29d29d21c29d29d29d29db71efa0898450821c510a9dcb894a4ce,3
29d29d00029d29d00041d41d000000b906c61c02c1194a121d828bc93b5bd3,3
27d00040d00040d00042d43d00041ddc3189acf483f2d1b53e3b5c69b249d6,3
29d29d20d29d29d22c29d29d29d29dbd4d932b12e830c80213edd670fe8f1c,3
29d29d15d00000021c29d29d29d29d4992051c5b09114eb241dba08bb9b35c,3
2ad2ad16d2ad2ad00042d42d00042dd3e870601aceb2ca4e712b7caac99bbf,3
2ad2ad0002ad2ad22c2ad2ad2ad2ad6fcd9f2b67c83c01062c09bdb1be5485,3
2ad2ad16d2ad2ad00042d42d00042d10c391c18e443917f2ccd396723e517d,3
15d3fd16d21d21d00042d43d000000eed8083ffe0365e3dd86aa60eff5d3bb,3
2ad2ad16d2ad2ad22c2ad2ad2ad2adec395e6e6b2db387735da016d47e09e1,3
29d29d15d29d40d1dc42d42d000000b42d56a43562eeee41030a3fff9c5cc9,3
27d27d27d00027d1dc27d27d27d27d6c0e4d2516f8228d6f44e45805c90224,3
29d29d00029d29d21c42d42d0000003e1c6bdcf3ddc0772f99dffca4dddc83,3
2ad2ad0002ad2ad22c2ad2ad2ad2ad14ed5d0c263218e922d47c9b7f5b865b,3
2ad2ad16d2ad2ad22c42d42d000000e2ffebd7267034f6a05220d636ee4e2e,3
27d40d40d00000000042d43d0000000cba7efae8b7acd488f3977840ea8c29,3
2ad2ad15d2ad2ad00042d42d000000df133019600a83abfb096ff3e86cd79d,3
2ad00000000000000042d000000000660024c5d3d7044ea53c5509d4e9be0e,3
3fd3fd20d0000000000003fd3fd43ddd4d0054a14f9002b562cca5c27178e3,3
20d19d20d21d20d20c20d19d20d20dfb47de0420e9c7eae67ecd6d680118cc,3
29d29d20d29d29d00042d42d000000c2e0293a1b1651a6ff2a5a0cba2b4d7f,3
15d00016d29d29d00015d2ad15d29d8662ee0fa9515251a29e5a7b487747bf,3
2ad2ad16d2ad2ad0002ad2ad2ad2ad6ec53d77bd8a94aca32ce8d30b67ca95,3
29d2ad00029d29d00042d43d000000deb6fbaefdf4fe5255eb1116f7a23c8d,3
3fd3fd15d3fd3fd21c3fd3fd3fd3fd4ed8f0adfda98f4b349b8d669f116bae,3
3fd3fd20d3fd3fd0003fd3fd3fd3fd4d38a7b5ffb0e5536d09513d9de81205,3
00028d28d00028d00042d42d000000c4f9bcd5e87493fc8de71e8812994347,3
07d3fd16d21d21d00042d43d00041ddb04deffa1705e2edc44cae1ed24a4da,3
21d19d00021d21d00042d43d000000a0d137fa32bc321b69871c2fcdd94375,3
26d26d00026d26d22c42d42d0000005b002cb46912a7d649e6bd117d8b41c5,3
2ad2ad16d2ad2ad22c2ad2ad2ad2ad443aa40d366e354f271c6674f8169cb1,3
2ad00000000000022c00000000000082889df55737b0abcaf0120845bc3e04,3
21d19d00021d21d00021d19d21d21daa7f426031a5643125decbbae0ef2f6f,3
07d14d16d21d21d00007d14d07d21d25f4195751c61467fa54caf42f4e2e61,3
2ad2ad16d2ad2ad00042d42d000000ead4c7821dac1ea7708430b3c7f92929,3
2ad2ad0002ad00022c2ad2ad2ad2adf459a5a9f4559d27ae1ad659c2355369,3
29d29d20d29d29d22c42d42d000000e2f207013480a116cf55aa82d09da50b,3
26d26d00026d26d22c26d26d26d26d510da57f5667bbf14475c07519f877b4,3
29d29d00029d29d00042d43d00000023f2ae7180b8a0816654f2296c007d93,3
2ad2ad0002ad2ad00000042d0000009841e212db071afe6db3ab795911e68e,3
2ad2ad16d00000022c42d000000000e165b5cbbfb8c1f0c4e1552cac4aa4a9,3
2ad2ad0002ad2ad0002ad2ad2ad2ad7e5e84a97e625d04f9d58f984bad905e,3
05d02d20d21d20d00005d02d05d20db0c3ebad34372708ae3a4e996a3b8af3,3
27d27d27d00027d00027d27d27d27d16e49c7682f72ef0a2e3e41a17b0fd24,3
2ad2ad16d2ad2ad00042d42d00042d2a3d4284a1886dbdadb25c14ac1945cb,3
2ad2ad16d000000000000000000000bf721f3875f59bd326d181ba4ca237fb,3
29d29d00029d29d21c29d29d00029d00efabaa2e194cf5d86dd52d92433bab,3
00027d27d00027d00042d43d00041ddc3189acf483f2d1b53e3b5c69b249d6,3
2ad2ad0002ad2ad0002ad2ad2ad2ade20ec4acc97f72e63d868772765e288f,3
29d29d00029d29d06c42d43d00041d14b5f6339cfeee78d67b7df25815dd4a,3
29d28d28d00028d00042d42d000000744b9e3fc6cd037a287799385c716927,3
2ad2ad00000000000042d42d000000bb38434970f9ff5df16a5227d5bd9fa2,3
2ad2ad0002ad2ad0002ad2ad2ad2adccc779f4e53f4a11214e02421a065ebc,3
1dd40d40d00040d00042d42d000000831b6af40378e2dd35eeac4e9311926e,3
00040d40d00040d00042d43d0000008c75c4a8eab15cf83bcb79226d644073,3
21d19d00021d21d00042d43d0000000bbe3d7e16df9c429ab84f4727378ab2,3
29d29d15d29d29d00042d42d0000005a20e7c153f1c1aa366f0402acd95cf4,3
21d19d00021d21d00042d43d00000029b502a1691d7b62e80de1095bfc9cbd,3
1dd40d40d00040d00042d43d0000003d10ee7bc5f67f0a3032460c617af61b,3
27d3fd40d29d29d00042d43d00000026a95928fa9b620834c2feff40bccb8f,3
16d16d16d00000000000043d00043d8120adbf350e1c16a764321323693995,3
28d28d28d00028d00042d42d000000b906c61c02c1194a121d828bc93b5bd3,3
07d14d16d21d21d07c42d43d000000b895ccca4fa7c74abce869ad6c9576a7,3
1dd40d40d00040d00042d000000000721633a5e02f1f5c9d627434de9d52e2,3
40d40d40d00040d00043d43d000000831b6af40378e2dd35eeac4e9311926e,3
2ad2ad16d2ad2ad00042d42d0000004b86cf883937e6feb1dd39cad97eaf62,3
0002ad0002ad2ad22c2ad2ad2ad2addf6d8158e286f7da5f3e57123d59b7c3,3
2ad2ad0000002ad22c2ad2ad2ad2adf459a5a9f4559d27ae1ad659c2355369,3
28d28d28d00028d00028d28d28d28d02098c5f1b1aef82f7daaf9fed36c4e8,3
29d29d15d00000000042d00000000063d856cd0c79c53ba3851b8e3c873e3e,3
27d28d28d00028d00027d28d27d28d1593318ed1f51f3753c0ea6944b850d4,3
3fd3fd15d3fd3fd00042d42d0000008fe5654c9239cdb4052d3ab65a579afa,3
2ad2ad16d2ad2ad00042d42d00042d78bd2f509241d4e5ee2cc3742e4cc12c,3
2ad2ad16d2ad2ad00042d42d00042d9651c8041ee19dd54023a0766f6a41ea,3
29d3fd00029d29d00042d43d000000d0979a504319f0fa83c2f00f881b6a1d,3
2ad0000002ad2ad00042d42d000000c619379e82021e07ad9c85ad8689260a,3
29d29d00029d29d21c29d29d29d29d881e59db99b9f67f908be168829ecef9,3
07d14d20d21d20d07c42d43d000000cc578316ffb59987e5d4980049779b6b,3
2ad2ad0002ad2ad0002ad2ad2ad2ad0d3c6dcf80c089bcd88cb3a0377543a1,3
28d28d28d00028d1ec28d28d28d28db1f55803b90b0fc6b01f2a7d75e6fe91,3
3fd3fd16d3fd3fd00042d42d000000df133019600a83abfb096ff3e86cd79d,3
3fd3fd15d3fd3fd00042d42d0000006a78f6757b72f02e234bb3f6d2d5740b,3
2ad2ad0002ad2ad0002ad2ad2ad2adff55efa0f9599f60e6c551dfff2d0de5,3
2ad2ad16d2ad2ad00042d42d00042d405fa0aaac87111bb44407b3f70cc1d4,3
28d28d28d00028d00043d43d000000ffd4768d0539f26c1eea462bed21f172,3
3fd3fd0003fd00021c42d42d00000014f9d174e655e30a3340ff4e21dd9af4,3
2ad2ad0002ad2ad00042d42d000000b5ce48eb9aaa95d750e8df42b900e12b,3
29d29d20d29d29d21c29d29d29d29dfb5de881cc847e53e47fc6dd40b422b0,3
29d29d20d29d29d22c29d29d29d29df51c60823f963b0fe11deab8efc70b4b,3
3fd21c20d3fd3fd21c43d21c21c43d50c8594d0a42335f3aca21f0ce31ac7c,3
15d3fd00029d29d00042d43d000000b074f788da2ed173f0102f6be37715b7,3
29d0ad00029d29d00042d43d0000007ee659769b367ed43174f0486d0ab737,3
2ad2ad0002ad2ad0002ad2ad2ad2ad5bf44aec534289dfa8e33148b66cd6c3,3
2ad2ad16d00000000000000000042d857f06125b06cfbb3422182059fd4a1d,3
29d29d00029d29d00042d42d000000b5ce48eb9aaa95d750e8df42b900e12b,3
2ad2ad0002ad2ad0002ad2ad2ad2ad3f3457d43a38f89f591fc42eb6798853,3
3fd3fd0003fd3fd21c3fd3fd3fd3fd97f9e40af617d2ca91b3f3087dd0d133,3
1dd40d40d00040d0001dd40d1dd40dcbd1edf8c20284bdb77c54196da5ed18,3
29d29d20d29d29d22c29d29d29d29d1aa7555e6d7d36df68d8d13f964d0ae6,3
21d10d00021d21d00021d10d21d21d95fcc13cef09c15d32955cd44990fc54,3
21d14d00021d21d00042d43d000000107066a9db8d16b0a001ff4969166ce7,3
2ad2ad16d00000022c00042d000000e165b5cbbfb8c1f0c4e1552cac4aa4a9,3
29d29d15d29d29d21c29d29d29d29d55b49b7be0478b04370835341d8b9cc0,3
1dd40d40d00040d00042d43d000000ffd4768d0539f26c1eea462bed21f172,3
2ad2ad20d2ad2ad22c2ad2ad2ad2ad2b66a312d81ed1efa0f55830f7490cb2,3
28d28d28d2ad28d00042d42d0000009a446043bf081833549980e35ec7462f,3
2ad2ad20d2ad2ad22c2ad2ad2ad2adf51c60823f963b0fe11deab8efc70b4b,3
2ad2ad0002ad2ad22c42d42d0000004a0b18a83a338738a8c189032208983a,3
29d29d20d29d29d00042d42d0000009a446043bf081833549980e35ec7462f,3
07d19d1ad21d21d00042d43d0000008d53d0924764ea03dc77159eb8f2acf1,3
27d27d27d00027d00027d27d27d27df9fdf4eeac344e8b5003264da73585be,3
28d28d28d00028d00028d28d28d28d2d94d4736f679e3bbd02ce946eb35377,3
2ad2ad0002ad2ad00042d43d00000090d94d1f02cef4051cfd1d66dbe44eb0,3
2ad2ad16d00000022c00042d0000008f846a01c2baf499abb166d63fd9b426,3
3fd3fd15d3fd3fd21c42d42d0000006874438d7440c519054a9bbb971737ed,3
29d29d00029d29d00029d29d29d29d04320b71a5a1a86999cfc20df5bd6320,3
2ad2ad0002ad00000042d42d00000088ee901d1e866e70d549fa325a38eeea,3
2ad2ad16d2ad2ad00042d42d00042d540aee4a3c00f5ab9eb428a076043044,3
2ad2ad16d2ad2ad00042d42d00042d7f9d8915761d1034887f6e9204f88185,3
27d40d40d00040d00042d43d00041df6ab62833359bd21fbf27287504787f8,3
1dd40d40d00040d1dc42d43d000000f7be33a964d0daa97a97a8068db17dd3,3
29d29d00029d29d00042d43d000000301510f56407964db9434a9bb0d4ee4a,3
1dd40d40d00040d1dc42d43d000000cf6b8d87073913f6d838e776be40c6f7,3
3fd3fd15d3fd3fd0003fd3fd3fd3fd13962a56ecbfc3caaf51829946ab7fbe,3
28d28d28d00028d1ec42d42d0000005b002cb46912a7d649e6bd117d8b41c5,3
23d40d40d00040d00042d43d0000007d20e9b9a3e87aa1ec17cb4d646ce9a5,3
29d3fd00029d29d00042d43d00041d6f940079659edb62e1c38c38bd26ee84,3
3fd21b20d00000021c43d21b21b43d95bda9c51250ed83352136cffe263e13,3
00000000000000000043d00000043d9535d5979f591ae8e547c5e5743e5b64,3
29d29d00029d29d00041d41d0000002059a3b916699461c5923779b77cf06b,3
08d08d00000000008c08d08d08d08d0e4e2099372005963551795f1d10af56,3
1dd40d40d00040d1dc1dd40d1dd40d57ca551742347a1f3c9c010902661fc0,3
15d3fd16d29d00000042d43d000000d7ea35a8f6afece9eed2c7bf7d7e8ddf,3
22d22d20d22d22d22c22d22d22d22d15a110e3e079cba2b9e84d88fe6e1939,3
3fd3fd0003fd3fd21c00042d000000277ede8eb714878646bb81e12dbc8af7,3
05d02d20d21d20d05c05d02d05d20d6c5159516bcc0f0e3dea0ccaa4f8b5d0,3
28d28d28d00028d1ec42d42d00000050e943b5b7e58fd544eaa893d2301948,3
21d19d00021d21d00021d19d21d21d7e4350f9f7799a35b73eb87d68126e2c,3
3fd3fd07d3fd3fd00042d42d000000df133019600a83abfb096ff3e86cd79d,3
28d28d28d00028d1ec28d28d28d28d2cf081a3b5014b9d10e7b0d1db5c5635,3
0003fd16d29d29d00042d43d00000091f9827a8676a9d9f27d421962a09b5d,3
2ad2ad0002ad2ad0002ad2ad2ad2ad08a0d286bdfcdb762d7d807e4efd7674,3
28d28d28d00028d1ec28d28d28d28d6c0e4d2516f8228d6f44e45805c90224,3
2ad2ad0002ad2ad00042d0000000006a6cadde17d7dbae663c1437e2bd810d,3
21d19d00021d21d21c42d43d0000007f93f14fd9bf5b07338affefa26a8ebe,3
00029d00029d00000042d43d00041db38a2870dfafbff4b26f89b2075cbbdf,3
2ad2ad0002ad2ad00000043d00041dd845eedc0e630170546558f61c89bc7a,3
29d3fd00029d29d00042d42d0000002059a3b916699461c5923779b77cf06b,3
3fd3fd0003fd3fd00042d00000041dd845eedc0e630170546558f61c89bc7a,3
29d29d16d29d29d21c42d42d00000078e356c38fb85055d97a8bed930c8956,3
28d28d28d00028d00043d43d0000004730e1a02fb93a679b09eac9e25c22fc,3
29d29d00029d29d00000042d0000009841e212db071afe6db3ab795911e68e,3
28d28d28d00028d1ec42d43d00000050e943b5b7e58fd544eaa893d2301948,3
3fd3fd20d3fd3fd21c41d41d0000000f0f2ea251d805c4640f820a3394a07a,3
29d29d15d29d29d21c42d42d000000d740f47fc623495ea334f7291b19b353,3
28d28d28d0000001ec28d28d28d28dc08b3be7d1a4f5f4d1fd42f049726e8a,3
07d14d16d21d21d00042d43d00000021abd22a3b99c8267613a45603d83df2,3
2ad2ad16d2ad2ad22c2ad2ad2ad2adc0c383174bd19927d309361babc4b7a3,3
3fd3fd20d3fd3fd21c42d42d000000feb5049277b7310f78304f28c9c3f9e4,3
2ad2ad16d2ad2ad0002ad2ad2ad2add6723db4ea31677d194a8304b5aee6ff,3
21d3fd00021d21d00042d43d0000007d9a2df75fc17326c15d1e44e597e360,3
06d06d20d06d06d06c41d41d0000000e8171ade70e223c66c17ef217506cc6,3
27d28d28d00028d00042d43d000000831b6af40378e2dd35eeac4e9311926e,3
29d29d15d29d29d00029d29d29d29d92ec9e93fb3e757bb92dc81775a4165c,3
2ad2ad16d2ad2ad22c42d42d000000327525fad1f7a5fc559b33093dd3599e,3
29d29d15d29d29d00029d29d29d29d487dfc3734968073f786f66dcf4de1b2,3
2ad2ad0002ad2ad00042d42d000000d71691dd6844b6fa08f9c5c2b4b882cc,3
29d29d00029d29d00043d29d29d43dc347a1c956987fa29fb299da896c61ea,3
28d28d28d00028d00042d42d0000005af340c9af4dda1ac7f5ed68d47c4416,3
00000000000000000043d00040d43db8055550d9498cd0e92525599a2b3f78,2
28d28d28d00028d1ec28d28d28d28d05f2811bdde5dbf2b99c996ef2b00530,2
26d26d16d26d26d22c26d00026d26d510da57f5667bbf14475c07519f877b4,2
1dd40d40d00040d00042d43d000000ff63ea9fa3668a75d6cf950630ee6e64,2
0003ed3ed0003ed1dc42d43d00041de892a844a7a3efc0739d1779714fa0b1,2
2ad2ad0002ad2ad0002ad2ad2ad2adcdb3999014ecd16a963c99606bdb11d3,2
3fd3fd20d3fd3fd0003fd3fd3fd3fde1e2a7f686507340c9c0e03ed68e0714,2
3fd00016d3fd3fd00043d43d0000009f12d5393400952fb9d296bfcdbae9f2,2
0003fd00025d25d00025d3fd25d25d1b2463257d13069077920f4c8f103777,2
3fd3fd0003fd3fd00042d43d000000301510f56407964db9434a9bb0d4ee4a,2
26d26d00026d26d00042d42d0000003fe0a58d98dd6e9b28dc995eeda1a4b5,2
21d10d00021d21d00021d10d21d21dc32d9ce7f49c27fb0297b3dad139915d,2
25d14d00025d25d00042d43d0000005ad20eceaf7f71ae0887d2ff117bf97f,2
21d19d00021d21d21c21d19d21d21dcade67768786e23ca695466fb7f94658,2
07d14d16d21d21d00042d43d000000c9fb8328b8be888cb3e54ed04c707798,2
27d40d40d00000000042d43d00041dbe2682720f0bdb52e475621e2d87edc7,2
2ad2ad16d2ad2ad00043d43d00043df0012319bf46f45caf2f8637a4eddfe3,2
27d40d00000040d00042d43d000000c4f9bcd5e87493fc8de71e8812994347,2
29d29d16d29d29d00029d29d29d29de7e7bc68ff88a6e818cc060fb26a4f61,2
40d40d40d00040d00000040d40d43df93c929315cfb75d2756f92aee7a0848,2
2ad2ad16d2ad2ad00042d42d00042d1d66cf7cea891459df1eef7a8f215b8e,2
2ad2ad16d2ad2ad00042d42d00000088df133b9700e01a7f2b263fa37c3fc6,2
27d27d27d00027d1dc27d27d27d27dd0d82376e93f073697f086486e3c68ba,2
1dd40d40d00040d1dc42d42d00000050e943b5b7e58fd544eaa893d2301948,2
07d14d16d21d21d00042d43d0000006a11bf0028ac178f07ba578c3a78b66a,2
2ad2ad16d00000022c42d00000042d9e418dd6819650d6c2822fdf1ff5b75d,2
29d29d00000029d00042d42d000000efc9cf689fcbfede9c6ea157cff509c8,2
40d40d40d00040d00040d40d40d40daca6a2c872c17101467b42cf9e97727f,2
29d3fd00029d29d00042d43d000000b906c61c02c1194a121d828bc93b5bd3,2
29d3fd00029d29d00042d43d00000017ce5d7926b134e0e6a6b169fee4a33f,2
28d28d28d00000000043d28d28d43d684d61a135bd962c8dd9c541ddbaefa8,2
27d40d40d00040d00027d40d27d40d751d75f918684fb8742bc069f41f3932,2
40d40d00000000000043d40d40d43d79451d8c63b099acafdbabb24551d0e6,2
40d40d40d00040d1dc42d42d0000009e02cb34a93022c7155e0d05dbd4b69a,2
2ad2ad0002ad2ad22c2ad2ad2ad2add2466b29d5fd26f193f235b7dfa62d88,2
27d27d27d00027d00027d27d27d27d400ca369ec5055f9619aaabb26d8135d,2
0002ad0002ad2ad00042d42d000000c619379e82021e07ad9c85ad8689260a,2
29d29d16d29d29d00041d41d00041da0568d64291cebf16972d0db3d65b1d2,2
0003fd00029d29d00042d43d000000b19715b3db4d01ed18860c716d8ead17,2
27d40d40d00040d00042d000000000721633a5e02f1f5c9d627434de9d52e2,2
09d2ad16d22d22d00042d43d000000fe02290512647416dcf0a400ccbc0b6b,2
40d40d40d00040d00042d42d000000280b8c56cb71091d6a4747aaaf0baabb,2
27d40d40d00040d00042d43d00041d13dd063cd2d4acdec3174beb58f18a48,2
28d28d28d00028d00042d42d0000002eaee36112ff2cbee89c0d0dac62faf6,2
3fd21c0003fd3fd21c43d21c21c43d539b9d77deca9292bdcadbfed36e46f1,2
15d3fd40d29d29d00042d43d000000567908c734835df3406949d33e8dbd88,2
21d19d00021d21d21c42d43d000000e943ec106bc62ef350f4a9edb6534940,2
2ad2ad16d00000022c00042d00042d9e418dd6819650d6c2822fdf1ff5b75d,2
40d40d40d00000000043d40d40d00040ecb5e947dd01b5d05e4576f7256ace,2
29d29d00029d29d00029d29d29d29d0c425de9bc365d426cf19a0497f6f3fe,2
28d28d28d00028d1ec42d42d000000f7be33a964d0daa97a97a8068db17dd3,2
00000000000000000042d42d00042de2a97eabb398317329f027c66e4c1b01,2
2ad2ad16d2ad2ad00042d43d0000008fe5654c9239cdb4052d3ab65a579afa,2
2ad2ad0002ad2ad00042d43d00000023f2ae7180b8a0816654f2296c007d93,2
0002ad16d0000000002ad000000000d42a7411e4d8c7f0941142ee1ec2cbcf,2
2ad2ad0000000000002ad2ad2ad2adb0ed4b6d1067e8a4fe6ad775d7accdca,2
27d00040d00040d00042d43d000000f14a75a42fab555c5959b5fee5333149,2
16d2ad16d26d26d00042d43d0000009e5d3a316e7cccd6bbfaf756c222effa,2
00019d1ad21d21d00042d43d000000b347fa25af36e5a58fe4cadfbe607ed6,2
23d40d40d00040d00042d43d0000005a3e96c1dfa4bdb24b8b3c04cae18cc3,2
06d06d00006d06d00042d43d00041d290553a5a4bfd37b3a0d6dbe5ba69643,2
27d40d40d00040d00000043d000000dae1a073811fd746e88d83efa3443c4a,2
27d40d40d00040d00042d0000000003e510fba5c5ed0a0c9380c6f25e6db75,2
29d29d15d29d29d00042d42d00000088df133b9700e01a7f2b263fa37c3fc6,2
29d3fd00029d29d00042d43d0000007d9a2df75fc17326c15d1e44e597e360,2
27d00040d00040d00042d43d0000002426e58278d76111ba04e1f9e60b25f3,2
2ad2ad16d2ad2ad22c42d42d00000082eca3abc2d442699cc06a1eea21f29f,2
2ad2ad0002ad2ad0002ad2ad2ad2ad0c425de9bc365d426cf19a0497f6f3fe,2
00000000029d29d00042d42d000000aa4c7f4ec5de3725c692defe60f48f7a,2
21d19d00021d21d21c21d19d21d21d401b838e44dbe0039605d164a2c93dd4,2
15d2ad16d29d29d00015d2ad15d29d6855cd10cafaa9363bfac4e1696cee06,2
28d28d28d00028d00042d42d000000ff63ea9fa3668a75d6cf950630ee6e64,2
33d3fd16d29d29d00042d43d0000009e5d3a316e7cccd6bbfaf756c222effa,2
27d40d40d00040d00042d00000000006c84f55782529c13d5696731c214c24,2
28d00028d00028d00042d42d000000c4f9bcd5e87493fc8de71e8812994347,2
21d14d00021d21d21c21d14d21d21d3d0c2881a1a83f4b0b2042ad989c640f,2
2ad2ad16d2ad2ad22c42d42d00000078e356c38fb85055d97a8bed930c8956,2
3fd3fd0003fd3fd0003fd3fd3fd3fd4559f8e10cb8687304fce1c6e19fd405,2
21d19d00021d21d00042d000000000d1e7c0a5f868e95f5d082ad431d2a629,2
2ad2ad0002ad2ad22b2ad2ad2ad2ada89a92102ec88d25c11e71ac013f0c0e,2
29d3fd00029d29d21c42d43d00041d496fb09f1ca603663742cd319c0f50c2,2
0003fd0003fd00000000042d000000d23fc9ff76f8ca2d19799d9f94121b17,2
27d27d27d29d27d00041d41d000000c2e0293a1b1651a6ff2a5a0cba2b4d7f,2
15d3fd16d29d29d00042d43d0000004764c625768ac69164c90e907e23be89,2
22d2ad00022d22d00022d2ad22d22dccc779f4e53f4a11214e02421a065ebc,2
2ad2ad16d2ad2ad0002ad2ad2ad2adc821ba2da5961bed79f7bc8b1ab89dd1,2
2ad2ad16d2ad2ad00042d43d0000008829d962df49d3a8bfde9e71d906bc88,2
2ad2ad16d2ad2ad00042d42d00042dab44a1e99483fa3d5a109b19e58ea3a3,2
06d06d00006d06d00042d42d000000ef2503d8259a32f2ade1782c8b6c492f,2
3fd3fd0003fd3fd21c42d42d000000f7be33a964d0daa97a97a8068db17dd3,2
22b22b00022b22b22b22b22b22b22ba89a92102ec88d25c11e71ac013f0c0e,2
